0.0000000000000000e+00 1.1481647833188333e+00 4.2031681761273489e+00 0.0000000000000000e+00 2.2443081991210079e-01 8.6493390285588845e-01 0.0000000000000000e+00 -1.3547601569307162e+00 -4.9967602937614402e+00 0.0000000000000000e+00 -1.5504121377904028e+00 -6.0595797104580811e+00 0.0000000000000000e+00 -3.2772434492100473e+00 -1.2885413299374260e+01 0.0000000000000000e+00 -1.6889535803483398e+00 -6.6680713055398400e+00 
1.2094063122503943e-02 -6.0854127887523646e-02 -1.3375724896832253e-02 6.2225267603650991e-02 -1.3281260004163191e-03 -5.2614315567467483e-04 1.7974333865140579e-03 -3.2642237715485578e-05 0.0000000000000000e+00 1.4636654293994411e-02 5.3684868479365377e-02 3.0226500788330685e-03 1.9803304323865234e-02 4.1735154094624241e-03 8.8761359823053514e-05 4.7708718691410468e-03 -1.8062593569467822e-04 0.0000000000000000e+00 
1.2094063122503943e-02 -6.0854127887523646e-02 -1.3375724896832253e-02 6.2225267603650991e-02 -1.3281260004163191e-03 -5.2614315567467483e-04 1.7974333865140579e-03 -3.2642237715485578e-05 0.0000000000000000e+00 1.4636654293994411e-02 5.3684868479365377e-02 3.0226500788330685e-03 1.9803304323865234e-02 4.1735154094624241e-03 8.8761359823053514e-05 4.7708718691410468e-03 -1.8062593569467822e-04 0.0000000000000000e+00 
