1 1 8.2012536450005988e-02
1 2 -2.1262516200003793e-02
1 4 3.9487504049998415e-02
1 5 -1.0023752430000060e-01
1 10 1.3668756075001013e-02
1 11 -1.3668756075001013e-02
1 13 4.7081264175001185e-02
1 14 -4.7081264175001185e-02
2 1 -2.1262516200003793e-02
2 2 2.0546667211666634e+00
2 3 5.3459291578666699e+00
2 4 -1.0023752430000060e-01
2 5 6.6199999550000199e-01
2 6 2.5589041659666671e+00
2 10 4.7081264175001192e-02
2 11 8.0583323666663334e-02
2 12 -7.7664587841664537e-02
2 13 9.4668760574998900e-02
2 14 3.5249989666667370e-02
2 15 -7.9918750241666281e-02
3 2 5.3459291578666708e+00
3 3 2.1147320842383333e+01
3 5 2.5589041659666671e+00
3 6 1.0447845833783333e+01
3 11 1.1991875024166639e-01
3 12 8.0081249758333611e-02
3 14 1.1999791667499990e-01
3 15 8.0002083325000126e-02
4 1 3.9487504049998415e-02
4 2 -1.0023752430000060e-01
4 4 7.3700005899999510e-01
4 5 -4.2866670066666201e-01
4 7 2.1791626166683562e-03
4 8 -2.4976250069999925e-01
4 10 -1.3668756075001013e-02
4 11 1.3668756075001013e-02
4 13 7.5583323666663343e-02
4 14 -7.5583323666663343e-02
4 16 1.2491875024166631e-01
4 17 -1.2491875024166631e-01
5 1 -1.0023752430000060e-01
5 2 6.6199999550000188e-01
5 3 2.5589041659666671e+00
5 4 -4.2866670066666201e-01
5 5 4.6153208968833246e+00
5 6 1.0682595833533332e+01
5 7 -2.4976250069999925e-01
5 8 7.0117916711666628e-01
5 9 2.5586666666666664e+00
5 10 -4.7081264175001192e-02
5 11 -8.0583323666663334e-02
5 12 7.7664587841664537e-02
5 13 3.0249989666667407e-02
5 14 -3.0168739908333866e-02
5 15 -8.1249758333540312e-05
5 16 1.2499791667499985e-01
5 17 5.0020833249999619e-03
5 18 -7.9999999999999821e-02
6 2 2.5589041659666671e+00
6 3 1.0447845833783333e+01
6 5 1.0682595833533334e+01
6 6 4.2303987500050006e+01
6 8 2.5586666666666664e+00
6 9 1.0448000000000000e+01
6 11 -1.1991875024166639e-01
6 12 -8.0081249758333611e-02
6 14 2.0833250000545922e-06
6 15 -2.0833250000962256e-06
6 17 1.1999999999999994e-01
6 18 8.0000000000000085e-02
7 4 2.1791626166683562e-03
7 5 -2.4976250069999925e-01
7 7 4.9765417121666372e-01
7 8 -2.5007083313333311e-01
7 13 -1.2266458784166454e-01
7 14 1.2266458784166454e-01
7 16 -1.2491875024166631e-01
7 17 1.2491875024166631e-01
8 4 -2.4976250069999925e-01
8 5 7.0117916711666617e-01
8 6 2.5586666666666664e+00
8 7 -2.5007083313333311e-01
8 8 2.3986541667166650e+00
8 9 5.3413333333333330e+00
8 13 -1.2491875024166631e-01
8 14 -5.0812497583335049e-03
8 15 7.9999999999999821e-02
8 16 -1.2499791667499985e-01
8 17 -5.0020833249999619e-03
8 18 7.9999999999999821e-02
9 5 2.5586666666666664e+00
9 6 1.0448000000000000e+01
9 8 5.3413333333333348e+00
9 9 2.1152000000000005e+01
9 14 -1.1999999999999995e-01
9 15 -8.0000000000000043e-02
9 17 -1.1999999999999994e-01
9 18 -8.0000000000000085e-02
10 1 1.3668756075001013e-02
10 2 4.7081264175001192e-02
10 4 -1.3668756075001013e-02
10 5 -4.7081264175001192e-02
10 10 8.2012536450005974e-02
10 11 3.9487504049998415e-02
10 13 -2.1262516200003787e-02
10 14 -1.0023752430000062e-01
11 1 -1.3668756075001013e-02
11 2 8.0583323666663334e-02
11 3 1.1991875024166639e-01
11 4 1.3668756075001013e-02
11 5 -8.0583323666663334e-02
11 6 -1.1991875024166639e-01
11 10 3.9487504049998415e-02
11 11 2.1010000589999946e+00
11 12 5.4515124959500003e+00
11 13 -1.0023752430000062e-01
11 14 2.5733329933333787e-01
11 15 2.5009041659666664e+00
12 2 -7.7664587841664537e-02
12 3 8.0081249758333611e-02
12 5 7.7664587841664537e-02
12 6 -8.0081249758333611e-02
12 11 5.4515124959500012e+00
12 12 2.1368320837883331e+01
12 14 2.5009041659666669e+00
12 15 1.0429262500199998e+01
13 1 4.7081264175001185e-02
13 2 9.4668760574998900e-02
13 4 7.5583323666663343e-02
13 5 3.0249989666667407e-02
13 7 -1.2266458784166454e-01
13 8 -1.2491875024166631e-01
13 10 -2.1262516200003787e-02
13 11 -1.0023752430000062e-01
13 13 6.5600005449999732e-01
13 14 -3.9333337833331108e-02
13 16 -2.4540417546666252e-01
13 17 -2.4976250069999922e-01
14 1 -4.7081264175001185e-02
14 2 3.5249989666667370e-02
14 3 1.1999791667499990e-01
14 4 -7.5583323666663343e-02
14 5 -3.0168739908333866e-02
14 6 2.0833250000545922e-06
14 7 1.2266458784166454e-01
14 8 -5.0812497583335049e-03
14 9 -1.1999999999999995e-01
14 10 -1.0023752430000062e-01
14 11 2.5733329933333787e-01
14 12 2.5009041659666664e+00
14 13 -3.9333337833331108e-02
14 14 4.5459875635499900e+00
14 15 1.0898512500449996e+01
14 16 -2.4976250069999922e-01
14 17 1.8592916686666705e-01
14 18 2.5006666666666661e+00
15 2 -7.9918750241666281e-02
15 3 8.0002083325000126e-02
15 5 -8.1249758333540312e-05
15 6 -2.0833250000962256e-06
15 8 7.9999999999999821e-02
15 9 -8.0000000000000043e-02
15 11 2.5009041659666669e+00
15 12 1.0429262500200000e+01
15 14 1.0898512500449998e+01
15 15 4.2741320833383341e+01
15 17 2.5006666666666666e+00
15 18 1.0429333333333332e+01
16 4 1.2491875024166631e-01
16 5 1.2499791667499985e-01
16 7 -1.2491875024166631e-01
16 8 -1.2499791667499985e-01
16 13 -2.4540417546666252e-01
16 14 -2.4976250069999922e-01
16 16 4.9532084238332857e-01
16 17 -1.5416621666695623e-04
17 4 -1.2491875024166631e-01
17 5 5.0020833249999619e-03
17 6 1.1999999999999994e-01
17 7 1.2491875024166631e-01
17 8 -5.0020833249999619e-03
17 9 -1.1999999999999994e-01
17 13 -2.4976250069999922e-01
17 14 1.8592916686666705e-01
17 15 2.5006666666666661e+00
17 16 -1.5416621666695623e-04
17 17 2.3639875000499977e+00
17 18 5.4493333333333327e+00
18 5 -7.9999999999999821e-02
18 6 8.0000000000000085e-02
18 8 7.9999999999999821e-02
18 9 -8.0000000000000085e-02
18 14 2.5006666666666666e+00
18 15 1.0429333333333334e+01
18 17 5.4493333333333327e+00
18 18 2.1370666666666668e+01
