11,1.117502E-04,1.489102E-03,9.888502E-01,-1.489139E-01,1.427359E-04,9.064040E+06,1.649143E+06,-5.248909E+01,7.528256E-01,1.071313E+07,5.351510E+06,0.000000E+00,8.794790E+04,-3.531015E+02,-6.239476E+02,-6.239476E+02,2.753978E+02,2.547744E+07,1.660049E+07,3.116848E+03,3.116848E+03,8.612554E-02,0.000000E+00,8.630899E-02,3.271192E-02,7.526296E-06,4.552098E-05,1.774710E-02,1.530370E-02,-1.296883E+00,1.953015E-01,0.000000E+00,6.828057E-06,3.006870E-04,4.970332E-01,1.143527E-04,6.915444E-04,2.696372E-01,2.325237E-01,7.061511E+02,1.035872E+02,1.465506E-05,3.411105E-01,0.000000E+00,8.723504E+04,-1.244040E+04
12,1.340212E-04,1.630142E-03,9.866230E-01,-1.630183E-01,1.428464E-04,9.038840E+06,1.644347E+06,-7.234746E+01,1.034307E+00,1.068312E+07,5.328113E+06,0.000000E+00,8.746047E+04,-3.909736E+02,-6.767005E+02,-6.767005E+02,3.136889E+02,2.547744E+07,1.660049E+07,3.113436E+03,3.113436E+03,8.584077E-02,0.000000E+00,8.602749E-02,3.257981E-02,7.472754E-06,4.507121E-05,1.765970E-02,1.523718E-02,-1.295357E+00,2.140299E-01,0.000000E+00,6.771194E-06,3.219547E-04,4.971892E-01,1.140356E-04,6.877170E-04,2.694840E-01,2.325251E-01,7.697715E+02,1.083880E+02,1.405462E-05,3.556881E-01,0.000000E+00,8.657674E+04,-1.354066E+04
13,1.583256E-04,1.770971E-03,9.841926E-01,-1.771015E-01,1.429813E-04,9.010810E+06,1.638255E+06,-9.157016E+01,1.306000E+00,1.064898E+07,5.301743E+06,0.000000E+00,8.692967E+04,-4.316672E+02,-7.265876E+02,-7.265876E+02,3.548132E+02,2.547744E+07,1.660049E+07,3.109577E+03,3.109577E+03,8.548169E-02,0.000000E+00,8.566517E-02,3.243936E-02,7.416389E-06,4.458393E-05,1.756396E-02,1.516566E-02,-1.292806E+00,2.326352E-01,0.000000E+00,6.697836E-06,3.452575E-04,4.973837E-01,1.137082E-04,6.835104E-04,2.692916E-01,2.325275E-01,8.324323E+02,1.129793E+02,1.353390E-05,3.693800E-01,0.000000E+00,8.586234E+04,-1.461935E+04
14,1.846648E-04,1.911564E-03,9.815586E-01,-1.911612E-01,1.431054E-04,8.981523E+06,1.630888E+06,-1.096770E+02,1.560367E+00,1.061230E+07,5.272471E+06,0.000000E+00,8.635696E+04,-4.751692E+02,-7.738497E+02,-7.738497E+02,3.987543E+02,2.547744E+07,1.660049E+07,3.105275E+03,3.105275E+03,8.509210E-02,0.000000E+00,8.526481E-02,3.229005E-02,7.356637E-06,4.406293E-05,1.746035E-02,1.508913E-02,-1.289862E+00,2.512042E-01,0.000000E+00,6.617378E-06,3.706704E-04,4.976109E-01,1.133599E-04,6.789765E-04,2.690661E-01,2.325307E-01,8.944422E+02,1.174099E+02,1.307534E-05,3.823430E-01,0.000000E+00,8.509320E+04,-1.567431E+04
15,2.130417E-04,2.051906E-03,9.787209E-01,-2.051958E-01,1.432661E-04,8.952207E+06,1.623483E+06,-1.290003E+02,1.831422E+00,1.057556E+07,5.241445E+06,0.000000E+00,8.574283E+04,-5.215497E+02,-8.188085E+02,-8.188085E+02,4.455763E+02,2.547744E+07,1.660049E+07,3.100697E+03,3.100697E+03,8.468670E-02,0.000000E+00,8.484860E-02,3.213003E-02,7.291663E-06,4.351118E-05,1.734850E-02,1.500689E-02,-1.286885E+00,2.698046E-01,0.000000E+00,6.536669E-06,3.975880E-04,4.978674E-01,1.129639E-04,6.742055E-04,2.688110E-01,2.325344E-01,9.562573E+02,1.217322E+02,1.266540E-05,3.947288E-01,0.000000E+00,8.427147E+04,-1.670350E+04
16,2.434589E-04,2.191978E-03,9.756792E-01,-2.192034E-01,1.434138E-04,8.934432E+06,1.619675E+06,-1.545815E+02,2.192156E+00,1.055395E+07,5.207935E+06,0.000000E+00,8.508719E+04,-5.709516E+02,-8.610554E+02,-8.610554E+02,4.952471E+02,2.547744E+07,1.660049E+07,3.095729E+03,3.095729E+03,8.428691E-02,0.000000E+00,8.444236E-02,3.196007E-02,7.218416E-06,4.294150E-05,1.722847E-02,1.491917E-02,-1.284257E+00,2.885308E-01,0.000000E+00,6.464499E-06,4.267713E-04,4.981579E-01,1.125278E-04,6.691540E-04,2.685222E-01,2.325383E-01,1.017696E+03,1.259509E+02,1.229743E-05,4.065521E-01,0.000000E+00,8.339648E+04,-1.770505E+04
17,2.759180E-04,2.331755E-03,9.724333E-01,-2.331814E-01,1.435852E-04,8.898998E+06,1.612370E+06,-1.808533E+02,2.559290E+00,1.051119E+07,5.171421E+06,0.000000E+00,8.439060E+04,-6.217643E+02,-8.993688E+02,-8.993688E+02,5.465805E+02,2.547744E+07,1.660049E+07,3.090289E+03,3.090289E+03,8.387241E-02,0.000000E+00,8.402694E-02,3.178268E-02,7.147376E-06,4.231818E-05,1.710032E-02,1.482666E-02,-1.281672E+00,3.073342E-01,0.000000E+00,6.392606E-06,4.581034E-04,4.984859E-01,1.121031E-04,6.636364E-04,2.681964E-01,2.325420E-01,1.077063E+03,1.299780E+02,1.197442E-05,4.175329E-01,0.000000E+00,8.246938E+04,-1.867874E+04
18,3.104230E-04,2.471221E-03,9.689827E-01,-2.471284E-01,1.437658E-04,8.854990E+06,1.601923E+06,-2.033260E+02,2.868445E+00,1.045671E+07,5.132870E+06,0.000000E+00,8.365398E+04,-6.742295E+02,-9.341742E+02,-9.341742E+02,5.997166E+02,2.547744E+07,1.660049E+07,3.084513E+03,3.084513E+03,8.339739E-02,0.000000E+00,8.355349E-02,3.159474E-02,7.074527E-06,4.165775E-05,1.696433E-02,1.472862E-02,-1.278397E+00,3.260412E-01,0.000000E+00,6.302525E-06,4.907819E-04,4.988448E-01,1.116939E-04,6.576738E-04,2.678399E-01,2.325459E-01,1.134988E+03,1.338715E+02,1.168619E-05,4.278468E-01,0.000000E+00,8.149179E+04,-1.962244E+04
19,3.469751E-04,2.610351E-03,9.653275E-01,-2.610418E-01,1.439445E-04,8.809743E+06,1.590420E+06,-2.265268E+02,3.186405E+00,1.039994E+07,5.091951E+06,0.000000E+00,8.287820E+04,-7.286047E+02,-9.656311E+02,-9.656311E+02,6.547660E+02,2.547744E+07,1.660049E+07,3.078347E+03,3.078347E+03,8.275220E-02,0.000000E+00,8.290363E-02,3.139675E-02,6.998218E-06,4.097029E-05,1.682105E-02,1.462534E-02,-1.272619E+00,3.441389E-01,0.000000E+00,6.170141E-06,5.253301E-04,4.992284E-01,1.112694E-04,6.514047E-04,2.674586E-01,2.325502E-01,1.191838E+03,1.376682E+02,1.142614E-05,4.376015E-01,0.000000E+00,8.046567E+04,-2.053425E+04
20,3.855793E-04,2.749131E-03,9.614671E-01,-2.749202E-01,1.441613E-04,8.763472E+06,1.578650E+06,-2.505564E+02,3.513526E+00,1.034188E+07,5.048958E+06,0.000000E+00,8.206428E+04,-7.847012E+02,-9.936534E+02,-9.936534E+02,7.115437E+02,2.547744E+07,1.635153E+07,3.071829E+03,3.071829E+03,8.206950E-02,0.000000E+00,8.221104E-02,3.118852E-02,6.917935E-06,4.025707E-05,1.667055E-02,1.451676E-02,-1.266376E+00,3.621052E-01,0.000000E+00,6.022604E-06,5.618796E-04,4.996359E-01,1.108174E-04,6.448663E-04,2.670537E-01,2.325547E-01,1.247579E+03,1.413784E+02,1.119092E-05,4.468188E-01,0.000000E+00,7.939304E+04,-2.141290E+04
21,4.262375E-04,2.887537E-03,9.574012E-01,-2.887611E-01,1.443530E-04,8.714712E+06,1.566534E+06,-2.754010E+02,3.849280E+00,1.028097E+07,5.004532E+06,0.000000E+00,8.121305E+04,-8.422638E+02,-1.018213E+03,-1.018213E+03,7.698382E+02,2.547744E+07,1.635153E+07,3.065049E+03,3.065049E+03,8.160714E-02,0.000000E+00,8.174394E-02,3.096905E-02,6.833412E-06,3.951770E-05,1.651248E-02,1.440248E-02,-1.263813E+00,3.811778E-01,0.000000E+00,5.913240E-06,6.001406E-04,5.000661E-01,1.103363E-04,6.380572E-04,2.666262E-01,2.325593E-01,1.302209E+03,1.450130E+02,1.097758E-05,4.555237E-01,0.000000E+00,7.827535E+04,-2.225690E+04
22,4.689533E-04,3.025546E-03,9.531296E-01,-3.025624E-01,1.445919E-04,8.664707E+06,1.554106E+06,-3.009854E+02,4.192021E+00,1.021852E+07,4.957657E+06,0.000000E+00,8.032520E+04,-9.012198E+02,-1.039221E+03,-1.039221E+03,8.295212E+02,2.547744E+07,1.635153E+07,3.057847E+03,3.057847E+03,8.112389E-02,0.000000E+00,8.126180E-02,3.073992E-02,6.745578E-06,3.875451E-05,1.634788E-02,1.428329E-02,-1.261216E+00,4.003617E-01,0.000000E+00,5.804590E-06,6.408558E-04,5.005182E-01,1.098299E-04,6.309707E-04,2.661769E-01,2.325641E-01,1.355709E+03,1.485795E+02,1.078344E-05,4.637483E-01,0.000000E+00,7.711425E+04,-2.306487E+04
23,5.137309E-04,3.163141E-03,9.486518E-01,-3.163223E-01,1.448121E-04,8.613051E+06,1.541311E+06,-3.273906E+02,4.542547E+00,1.015404E+07,4.908331E+06,0.000000E+00,7.940149E+04,-9.616386E+02,-1.056502E+03,-1.056502E+03,8.905173E+02,2.547744E+07,1.635153E+07,3.050212E+03,3.050212E+03,8.048373E-02,0.000000E+00,8.062582E-02,3.050116E-02,6.654659E-06,3.796842E-05,1.617692E-02,1.415925E-02,-1.256417E+00,4.189449E-01,0.000000E+00,5.675123E-06,6.838932E-04,5.009914E-01,1.092997E-04,6.236077E-04,2.657068E-01,2.325690E-01,1.408100E+03,1.520874E+02,1.060627E-05,4.715205E-01,0.000000E+00,7.591161E+04,-2.383558E+04
24,5.605716E-04,3.300294E-03,9.439677E-01,-3.300379E-01,1.450561E-04,8.558658E+06,1.528048E+06,-3.546425E+02,4.901187E+00,1.008636E+07,4.857467E+06,0.000000E+00,7.844292E+04,-1.023100E+03,-1.070010E+03,-1.070010E+03,9.525025E+02,2.547744E+07,1.635153E+07,3.042279E+03,3.042279E+03,7.981444E-02,0.000000E+00,7.996084E-02,3.025145E-02,6.560087E-06,3.715997E-05,1.599909E-02,1.402981E-02,-1.251351E+00,4.375079E-01,0.000000E+00,5.545028E-06,7.285058E-04,5.014848E-01,1.087445E-04,6.159741E-04,2.652164E-01,2.325740E-01,1.459287E+03,1.555402E+02,1.044478E-05,4.788384E-01,0.000000E+00,7.466911E+04,-2.456783E+04
25,6.094816E-04,3.436989E-03,9.390766E-01,-3.437078E-01,1.453152E-04,8.502777E+06,1.514390E+06,-3.829256E+02,5.269735E+00,1.001679E+07,4.804139E+06,0.000000E+00,7.745078E+04,-1.085187E+03,-1.079871E+03,-1.079871E+03,1.015207E+03,2.547744E+07,1.635153E+07,3.033894E+03,3.033894E+03,7.910504E-02,0.000000E+00,7.925594E-02,2.999254E-02,6.462688E-06,3.633181E-05,1.581544E-02,1.389581E-02,-1.245817E+00,4.559768E-01,0.000000E+00,5.412308E-06,7.753585E-04,5.019982E-01,1.081662E-04,6.080697E-04,2.647064E-01,2.325792E-01,1.509218E+03,1.589413E+02,1.029739E-05,4.857215E-01,0.000000E+00,7.338873E+04,-2.526057E+04
26,6.604611E-04,3.573195E-03,9.339786E-01,-3.573289E-01,1.455609E-04,8.444743E+06,1.500266E+06,-4.122332E+02,5.647651E+00,9.944603E+06,4.748413E+06,0.000000E+00,7.642612E+04,-1.147425E+03,-1.086045E+03,-1.086045E+03,1.078258E+03,2.547744E+07,1.635153E+07,3.025058E+03,3.025058E+03,7.835837E-02,0.000000E+00,7.851324E-02,2.972465E-02,6.362732E-06,3.548518E-05,1.562621E-02,1.375740E-02,-1.239837E+00,4.743466E-01,0.000000E+00,5.276530E-06,8.243941E-04,5.025311E-01,1.075657E-04,5.998983E-04,2.641769E-01,2.325845E-01,1.557686E+03,1.622865E+02,1.016344E-05,4.921554E-01,0.000000E+00,7.207261E+04,-2.591293E+04
27,7.135179E-04,3.708900E-03,9.286729E-01,-3.708997E-01,1.458624E-04,8.383960E+06,1.485644E+06,-4.422574E+02,6.030675E+00,9.869168E+06,4.691153E+06,0.000000E+00,7.536957E+04,-1.209662E+03,-1.088250E+03,-1.088250E+03,1.141386E+03,2.547744E+07,1.635153E+07,3.015897E+03,3.015897E+03,7.759092E-02,0.000000E+00,7.774821E-02,2.944619E-02,6.259571E-06,3.462084E-05,1.543072E-02,1.361388E-02,-1.233679E+00,4.927151E-01,0.000000E+00,5.139470E-06,8.750253E-04,5.030830E-01,1.069396E-04,5.914773E-04,2.636286E-01,2.325900E-01,1.604499E+03,1.655748E+02,1.004258E-05,4.981125E-01,0.000000E+00,7.072185E+04,-2.652395E+04
28,7.686540E-04,3.844076E-03,9.231592E-01,-3.844178E-01,1.461223E-04,8.320961E+06,1.470613E+06,-4.732529E+02,6.421901E+00,9.791108E+06,4.632373E+06,0.000000E+00,7.428207E+04,-1.271893E+03,-1.086574E+03,-1.086574E+03,1.204528E+03,2.547744E+07,1.635153E+07,3.006405E+03,3.006405E+03,7.666018E-02,0.000000E+00,7.681388E-02,2.915731E-02,6.153235E-06,3.374103E-05,1.522919E-02,1.346537E-02,-1.225008E+00,5.101124E-01,0.000000E+00,4.974541E-06,9.274028E-04,5.036534E-01,1.062852E-04,5.828242E-04,2.630619E-01,2.325956E-01,1.649808E+03,1.688216E+02,9.933378E-06,5.036247E-01,0.000000E+00,6.933874E+04,-2.709260E+04
29,8.258725E-04,3.978697E-03,9.174373E-01,-3.978803E-01,1.464382E-04,8.255540E+06,1.455145E+06,-5.050202E+02,6.818278E+00,9.710187E+06,4.572213E+06,0.000000E+00,7.316493E+04,-1.333818E+03,-1.080982E+03,-1.080982E+03,1.267398E+03,2.547744E+07,1.596954E+07,2.996596E+03,2.996596E+03,7.571667E-02,0.000000E+00,7.586341E-02,2.885813E-02,6.043869E-06,3.284770E-05,1.502184E-02,1.331197E-02,-1.216235E+00,5.274648E-01,0.000000E+00,4.803179E-06,9.818483E-04,5.042420E-01,1.056026E-04,5.739500E-04,2.624771E-01,2.326013E-01,1.693502E+03,1.720272E+02,9.835253E-06,5.086882E-01,0.000000E+00,6.792572E+04,-2.761830E+04
30,8.851796E-04,4.112745E-03,9.115066E-01,-4.112855E-01,1.467338E-04,8.187415E+06,1.439152E+06,-5.378250E+02,7.222925E+00,9.626036E+06,4.510634E+06,0.000000E+00,7.201924E+04,-1.395198E+03,-1.071508E+03,-1.071508E+03,1.329768E+03,2.547744E+07,1.596954E+07,2.986455E+03,2.986455E+03,7.509182E-02,0.000000E+00,7.523593E-02,2.854888E-02,5.931756E-06,3.194238E-05,1.480891E-02,1.315382E-02,-1.212808E+00,5.472374E-01,0.000000E+00,4.680660E-06,1.038791E-03,5.048483E-01,1.048936E-04,5.648596E-04,2.618747E-01,2.326072E-01,1.735554E+03,1.751954E+02,9.747350E-06,5.133168E-01,0.000000E+00,6.648478E+04,-2.810036E+04
31,9.465751E-04,4.246187E-03,9.053670E-01,-4.246300E-01,1.470492E-04,8.117278E+06,1.422721E+06,-5.713898E+02,7.631284E+00,9.539436E+06,4.447157E+06,0.000000E+00,7.084600E+04,-1.455863E+03,-1.058183E+03,-1.058183E+03,1.391446E+03,2.547744E+07,1.596954E+07,2.975892E+03,2.975892E+03,7.445817E-02,0.000000E+00,7.460390E-02,2.823038E-02,5.817393E-06,3.102711E-05,1.459099E-02,1.299135E-02,-1.209494E+00,5.672701E-01,0.000000E+00,4.557634E-06,1.098136E-03,5.054721E-01,1.041601E-04,5.555583E-04,2.612550E-01,2.326132E-01,1.775939E+03,1.783294E+02,9.668906E-06,5.175251E-01,0.000000E+00,6.501788E+04,-2.853796E+04
32,1.010068E-03,4.379006E-03,8.990176E-01,-4.379124E-01,1.473899E-04,8.044822E+06,1.405893E+06,-6.055511E+02,8.040929E+00,9.450118E+06,4.382194E+06,0.000000E+00,6.964644E+04,-1.515573E+03,-1.041046E+03,-1.041046E+03,1.452197E+03,2.547744E+07,1.596954E+07,2.964964E+03,2.964964E+03,7.361775E-02,0.000000E+00,7.376693E-02,2.790221E-02,5.700641E-06,3.010345E-05,1.436799E-02,1.282440E-02,-1.203038E+00,5.860013E-01,0.000000E+00,4.405407E-06,1.159178E-03,5.061127E-01,1.034001E-04,5.460607E-04,2.606185E-01,2.326193E-01,1.814616E+03,1.814334E+02,9.599556E-06,5.213099E-01,0.000000E+00,6.352718E+04,-2.893068E+04
33,1.075656E-03,4.511168E-03,8.924587E-01,-4.511290E-01,1.477014E-04,7.969344E+06,1.388624E+06,-6.406124E+02,8.456027E+00,9.357336E+06,4.316500E+06,0.000000E+00,6.842199E+04,-1.574040E+03,-1.020168E+03,-1.020168E+03,1.511761E+03,2.547744E+07,1.596954E+07,2.953789E+03,2.953789E+03,7.274706E-02,0.000000E+00,7.289988E-02,2.756352E-02,5.581140E-06,2.917287E-05,1.413965E-02,1.265264E-02,-1.196258E+00,6.046966E-01,0.000000E+00,4.248760E-06,1.221553E-03,5.067697E-01,1.026117E-04,5.363814E-04,2.599657E-01,2.326256E-01,1.851559E+03,1.845116E+02,9.538925E-06,5.246720E-01,0.000000E+00,6.201528E+04,-2.927819E+04
34,1.143350E-03,4.642658E-03,8.856893E-01,-4.642784E-01,1.480906E-04,7.892324E+06,1.371019E+06,-6.761991E+02,8.870407E+00,9.262676E+06,4.249029E+06,0.000000E+00,6.717403E+04,-1.631098E+03,-9.955448E+02,-9.955448E+02,1.569921E+03,2.547744E+07,1.596954E+07,2.942178E+03,2.942178E+03,7.184324E-02,0.000000E+00,7.199993E-02,2.721621E-02,5.459796E-06,2.823816E-05,1.390707E-02,1.247697E-02,-1.189064E+00,6.233074E-01,0.000000E+00,4.091437E-06,1.286348E-03,5.074427E-01,1.017983E-04,5.265252E-04,2.592970E-01,2.326319E-01,1.886667E+03,1.875614E+02,9.486494E-06,5.276227E-01,0.000000E+00,6.048439E+04,-2.958031E+04
35,1.213152E-03,4.773448E-03,8.787090E-01,-4.773578E-01,1.484196E-04,7.813484E+06,1.353064E+06,-7.126634E+02,9.288036E+00,9.165844E+06,4.179687E+06,0.000000E+00,6.590411E+04,-1.686518E+03,-9.672791E+02,-9.672791E+02,1.626458E+03,2.547744E+07,1.596954E+07,2.930100E+03,2.930100E+03,7.091497E-02,0.000000E+00,7.107428E-02,2.686079E-02,5.337064E-06,2.730113E-05,1.367067E-02,1.229768E-02,-1.181546E+00,6.418740E-01,0.000000E+00,3.936526E-06,1.353672E-03,5.081312E-01,1.009627E-04,5.164998E-04,2.586130E-01,2.326384E-01,1.919912E+03,1.905844E+02,9.441774E-06,5.301751E-01,0.000000E+00,5.893704E+04,-2.983690E+04
36,1.285063E-03,4.903503E-03,8.715179E-01,-4.903638E-01,1.488118E-04,7.731921E+06,1.334708E+06,-7.493266E+02,9.700195E+00,9.065889E+06,4.109301E+06,0.000000E+00,6.461380E+04,-1.739975E+03,-9.354579E+02,-9.354579E+02,1.681072E+03,2.547744E+07,1.596954E+07,2.917686E+03,2.917686E+03,6.998275E-02,0.000000E+00,7.014148E-02,2.649640E-02,5.212628E-06,2.636316E-05,1.343014E-02,1.211441E-02,-1.174020E+00,6.605681E-01,0.000000E+00,3.784254E-06,1.422686E-03,5.088346E-01,1.001038E-04,5.063203E-04,2.579141E-01,2.326450E-01,1.951217E+03,1.935820E+02,9.404756E-06,5.323178E-01,0.000000E+00,5.737589E+04,-3.004810E+04
37,1.359091E-03,5.032806E-03,8.641150E-01,-5.032945E-01,1.491858E-04,7.648225E+06,1.315996E+06,-7.865301E+02,1.011061E+01,8.963445E+06,4.037633E+06,0.000000E+00,6.330451E+04,-1.791362E+03,-9.002208E+02,-9.002208E+02,1.733642E+03,2.547744E+07,1.596954E+07,2.904881E+03,2.904881E+03,6.906370E-02,0.000000E+00,6.921632E-02,2.612355E-02,5.086736E-06,2.542604E-05,1.318591E-02,1.192745E-02,-1.166731E+00,6.795502E-01,0.000000E+00,3.631966E-06,1.493838E-03,5.095524E-01,9.922078E-05,4.959997E-04,2.572008E-01,2.326516E-01,1.980616E+03,1.965602E+02,9.375075E-06,5.340616E-01,0.000000E+00,5.580297E+04,-3.021372E+04
