17 16 -3.0219780219780194e+05
17 17 9.8901098901098920e+05
17 18 -3.0219780219780281e+05
17 37 -2.4725274725274713e+05
17 38 1.0989010989011003e+05
17 39 -2.4725274725274736e+05
17 497 1.3736263736263729e+04
17 498 1.1641532182693481e-10
17 499 -1.3736263736263834e+04
17 518 1.7857142857142852e+05
17 519 4.1836756281554699e-11
17 520 -1.7857142857142858e+05
18 17 -3.0219780219780281e+05
18 18 9.8901098901098885e+05
18 19 -3.0219780219780153e+05
18 38 -2.4725274725274721e+05
18 39 1.0989010989010963e+05
18 40 -2.4725274725274695e+05
18 498 1.3736263736263629e+04
18 499 1.1641532182693481e-10
18 500 -1.3736263736263805e+04
18 519 1.7857142857142846e+05
18 520 1.0186340659856796e-10
18 521 -1.7857142857142852e+05
19 18 -3.0219780219780153e+05
19 19 9.8901098901098827e+05
19 20 -3.0219780219780188e+05
19 39 -2.4725274725274689e+05
19 40 1.0989010989010894e+05
19 41 -2.4725274725274701e+05
19 499 1.3736263736263652e+04
19 500 8.7311491370201111e-11
19 501 -1.3736263736263743e+04
19 520 1.7857142857142846e+05
19 521 5.4569682106375694e-11
19 522 -1.7857142857142855e+05
20 19 -3.0219780219780188e+05
20 20 9.8901098901098827e+05
20 21 -3.0219780219780171e+05
20 40 -2.4725274725274701e+05
20 41 1.0989010989010912e+05
20 42 -2.4725274725274689e+05
20 500 1.3736263736263732e+04
20 501 -1.4551915228366852e-10
20 502 -1.3736263736263583e+04
20 521 1.7857142857142852e+05
20 522 -4.1836756281554699e-11
20 523 -1.7857142857142849e+05
21 20 -3.0219780219780171e+05
21 21 4.9450549450549425e+05
21 41 -2.4725274725274710e+05
21 42 5.4945054945054508e+04
21 501 1.3736263736263871e+04
21 502 -1.7857142857142873e+05
21 522 1.7857142857142858e+05
21 523 -1.3736263736263749e+04
22 1 5.4945054945054871e+04
22 2 -6.4102564102564007e+04
22 22 9.8901098901098932e+05
22 23 1.2820512820512784e+05
22 43 5.4945054945054886e+04
22 44 -6.4102564102564094e+04
22 482 -3.7087912087912089e+05
22 483 1.7857142857142852e+05
22 503 8.7311491370201111e-11
22 504 -2.0008883439004421e-11
22 524 3.7087912087912089e+05
22 525 -1.7857142857142858e+05
23 1 -4.3040293040293030e+05
23 2 1.0989010989010984e+05
23 3 -2.4725274725274721e+05
23 22 -1.3369963369963374e+06
23 23 1.9780219780219786e+06
23 24 -6.0439560439560469e+05
23 43 -4.3040293040293024e+05
23 44 1.0989010989010974e+05
23 45 -2.4725274725274718e+05
23 482 -1.7857142857142858e+05
23 483 1.8189894035458565e-11
23 484 1.7857142857142855e+05
23 503 -1.4551915228366852e-11
23 504 -5.8207660913467407e-11
23 505 1.1277734301984310e-10
23 524 1.7857142857142855e+05
23 525 1.2732925824820995e-11
23 526 -1.7857142857142855e+05
24 2 -2.4725274725274715e+05
24 3 1.0989010989010929e+05
24 4 -2.4725274725274698e+05
24 23 -6.0439560439560469e+05
24 24 1.9780219780219775e+06
24 25 -6.0439560439560283e+05
24 44 -2.4725274725274724e+05
24 45 1.0989010989010919e+05
24 46 -2.4725274725274681e+05
24 483 -1.7857142857142852e+05
24 484 -3.2741809263825417e-11
24 485 1.7857142857142858e+05
24 504 1.2005330063402653e-10
24 505 -4.0745362639427185e-10
24 506 2.5283952709287405e-10
24 525 1.7857142857142858e+05
24 526 -7.4578565545380116e-11
24 527 -1.7857142857142846e+05
25 3 -2.4725274725274678e+05
25 4 1.0989010989010942e+05
25 5 -2.4725274725274727e+05
25 24 -6.0439560439560283e+05
25 25 1.9780219780219775e+06
25 26 -6.0439560439560504e+05
25 45 -2.4725274725274701e+05
25 46 1.0989010989010929e+05
25 47 -2.4725274725274704e+05
25 484 -1.7857142857142846e+05
25 485 -9.8225427791476250e-11
25 486 1.7857142857142855e+05
25 505 2.9285729397088289e-10
25 506 -5.8207660913467407e-10
25 507 3.0377123039215803e-10
25 526 1.7857142857142864e+05
25 527 -1.1459633242338896e-10
25 528 -1.7857142857142846e+05
26 4 -2.4725274725274704e+05
26 5 1.0989010989011000e+05
26 6 -2.4725274725274718e+05
26 25 -6.0439560439560504e+05
26 26 1.9780219780219784e+06
26 27 -6.0439560439560469e+05
26 46 -2.4725274725274727e+05
26 47 1.0989010989010989e+05
26 48 -2.4725274725274718e+05
26 485 -1.7857142857142846e+05
26 486 -5.2750692702829838e-11
26 487 1.7857142857142855e+05
26 506 3.0559021979570389e-10
26 507 -3.4924596548080444e-10
26 508 7.4578565545380116e-11
26 527 1.7857142857142861e+05
26 528 -6.3664629124104977e-11
26 529 -1.7857142857142858e+05
27 5 -2.4725274725274715e+05
27 6 1.0989010989010986e+05
27 7 -2.4725274725274718e+05
27 26 -6.0439560439560469e+05
27 27 1.9780219780219784e+06
27 28 -6.0439560439560469e+05
27 47 -2.4725274725274721e+05
27 48 1.0989010989010977e+05
27 49 -2.4725274725274718e+05
27 486 -1.7857142857142855e+05
27 487 1.0913936421275139e-11
27 488 1.7857142857142855e+05
27 507 9.0949470177292824e-11
27 508 -1.4551915228366852e-10
27 509 7.4578565545380116e-11
27 528 1.7857142857142858e+05
27 529 -1.8189894035458565e-12
27 530 -1.7857142857142858e+05
28 6 -2.4725274725274715e+05
28 7 1.0989010989010986e+05
28 8 -2.4725274725274713e+05
28 27 -6.0439560439560469e+05
28 28 1.9780219780219784e+06
28 29 -6.0439560439560458e+05
28 48 -2.4725274725274721e+05
28 49 1.0989010989010977e+05
28 50 -2.4725274725274715e+05
28 487 -1.7857142857142855e+05
28 488 3.2741809263825417e-11
28 489 1.7857142857142849e+05
28 508 9.0949470177292824e-11
28 509 -1.7462298274040222e-10
28 510 5.8207660913467407e-11
28 529 1.7857142857142858e+05
28 530 9.0949470177292824e-12
28 531 -1.7857142857142858e+05
29 7 -2.4725274725274713e+05
29 8 1.0989010989010961e+05
29 9 -2.4725274725274701e+05
29 28 -6.0439560439560458e+05
29 29 1.9780219780219775e+06
29 30 -6.0439560439560376e+05
29 49 -2.4725274725274718e+05
29 50 1.0989010989010948e+05
29 51 -2.4725274725274701e+05
29 488 -1.7857142857142852e+05
29 489 1.8189894035458565e-11
29 490 1.7857142857142852e+05
29 509 5.8207660913467407e-11
29 510 -5.8207660913467407e-11
29 511 6.0026650317013264e-11
29 530 1.7857142857142858e+05
29 531 -1.8189894035458565e-12
29 532 -1.7857142857142858e+05
30 8 -2.4725274725274701e+05
30 9 1.0989010989010919e+05
30 10 -2.4725274725274695e+05
30 29 -6.0439560439560376e+05
30 30 1.9780219780219770e+06
30 31 -6.0439560439560353e+05
30 50 -2.4725274725274701e+05
30 51 1.0989010989010904e+05
30 52 -2.4725274725274698e+05
30 489 -1.7857142857142855e+05
30 490 3.4560798667371273e-11
30 491 1.7857142857142849e+05
30 510 4.1836756281554699e-11
30 511 -1.1641532182693481e-10
30 512 3.4560798667371273e-11
30 531 1.7857142857142852e+05
30 532 1.0913936421275139e-11
30 533 -1.7857142857142855e+05
31 9 -2.4725274725274695e+05
31 10 1.0989010989010979e+05
31 11 -2.4725274725274721e+05
31 30 -6.0439560439560353e+05
31 31 1.9780219780219779e+06
31 32 -6.0439560439560539e+05
31 51 -2.4725274725274698e+05
31 52 1.0989010989010966e+05
31 53 -2.4725274725274724e+05
31 490 -1.7857142857142852e+05
31 491 7.2759576141834259e-12
31 492 1.7857142857142849e+05
31 511 4.3655745685100555e-11
31 512 -5.8207660913467407e-11
31 513 4.0017766878008842e-11
31 532 1.7857142857142855e+05
31 533 -9.0949470177292824e-12
31 534 -1.7857142857142855e+05
32 10 -2.4725274725274721e+05
32 11 1.0989010989010986e+05
32 12 -2.4725274725274701e+05
32 31 -6.0439560439560539e+05
32 32 1.9780219780219782e+06
32 33 -6.0439560439560376e+05
32 52 -2.4725274725274724e+05
32 53 1.0989010989010971e+05
32 54 -2.4725274725274701e+05
32 491 -1.7857142857142852e+05
32 492 2.3646862246096134e-11
32 493 1.7857142857142855e+05
32 512 3.8198777474462986e-11
32 513 -1.1641532182693481e-10
32 514 3.8198777474462986e-11
32 533 1.7857142857142852e+05
32 534 1.6370904631912708e-11
32 535 -1.7857142857142858e+05
33 11 -2.4725274725274701e+05
33 12 1.0989010989010983e+05
33 13 -2.4725274725274724e+05
33 32 -6.0439560439560376e+05
33 33 1.9780219780219784e+06
33 34 -6.0439560439560539e+05
33 53 -2.4725274725274701e+05
33 54 1.0989010989010971e+05
33 55 -2.4725274725274724e+05
33 492 -1.7857142857142855e+05
33 493 4.1836756281554699e-11
33 494 1.7857142857142849e+05
33 513 3.6379788070917130e-11
33 514 -1.1641532182693481e-10
33 515 4.3655745685100555e-11
33 534 1.7857142857142855e+05
33 535 1.8189894035458565e-12
33 536 -1.7857142857142855e+05
34 12 -2.4725274725274724e+05
34 13 1.0989010989010986e+05
34 14 -2.4725274725274701e+05
34 33 -6.0439560439560539e+05
34 34 1.9780219780219779e+06
34 35 -6.0439560439560376e+05
34 54 -2.4725274725274724e+05
34 55 1.0989010989010973e+05
34 56 -2.4725274725274701e+05
34 493 -1.7857142857142852e+05
34 494 1.6370904631912708e-11
34 495 1.7857142857142852e+05
34 514 5.2750692702829838e-11
34 515 -1.1641532182693481e-10
34 516 4.1836756281554699e-11
34 535 1.7857142857142852e+05
34 536 -5.4569682106375694e-12
34 537 -1.7857142857142858e+05
35 13 -2.4725274725274695e+05
35 14 1.0989010989010904e+05
35 15 -2.4725274725274695e+05
35 34 -6.0439560439560376e+05
35 35 1.9780219780219770e+06
35 36 -6.0439560439560330e+05
35 55 -2.4725274725274701e+05
35 56 1.0989010989010894e+05
35 57 -2.4725274725274701e+05
35 494 -1.7857142857142852e+05
35 495 1.2732925824820995e-11
35 496 1.7857142857142852e+05
35 515 5.0931703299283981e-11
35 516 -8.7311491370201111e-11
35 517 1.6370904631912708e-11
35 536 1.7857142857142855e+05
35 537 -1.8189894035458565e-12
35 538 -1.7857142857142855e+05
36 14 -2.4725274725274695e+05
36 15 1.0989010989010974e+05
36 16 -2.4725274725274721e+05
36 35 -6.0439560439560330e+05
36 36 1.9780219780219779e+06
36 37 -6.0439560439560551e+05
36 56 -2.4725274725274698e+05
36 57 1.0989010989010963e+05
36 58 -2.4725274725274724e+05
36 495 -1.7857142857142852e+05
36 496 3.6379788070917130e-11
36 497 1.7857142857142846e+05
36 516 2.0008883439004421e-11
36 517 -5.8207660913467407e-11
36 518 4.1836756281554699e-11
36 537 1.7857142857142858e+05
36 538 1.0913936421275139e-11
36 539 -1.7857142857142855e+05
37 15 -2.4725274725274721e+05
37 16 1.0989010989010995e+05
37 17 -2.4725274725274713e+05
37 36 -6.0439560439560551e+05
37 37 1.9780219780219784e+06
37 38 -6.0439560439560399e+05
37 57 -2.4725274725274724e+05
37 58 1.0989010989010989e+05
37 59 -2.4725274725274707e+05
37 496 -1.7857142857142852e+05
37 497 1.8189894035458565e-12
37 498 1.7857142857142855e+05
37 517 4.5474735088646412e-11
37 518 -2.0372681319713593e-10
37 519 1.3642420526593924e-10
37 538 1.7857142857142852e+05
37 539 -4.1836756281554699e-11
37 540 -1.7857142857142852e+05
38 16 -2.4725274725274701e+05
38 17 1.0989010989011000e+05
38 18 -2.4725274725274721e+05
38 37 -6.0439560439560399e+05
38 38 1.9780219780219784e+06
38 39 -6.0439560439560551e+05
38 58 -2.4725274725274715e+05
38 59 1.0989010989010992e+05
38 60 -2.4725274725274736e+05
38 497 -1.7857142857142852e+05
38 498 9.0949470177292824e-12
38 499 1.7857142857142849e+05
38 518 1.3460521586239338e-10
38 519 0.0000000000000000e+00
38 520 -1.2187229003757238e-10
38 539 1.7857142857142858e+05
38 540 -1.8189894035458565e-12
38 541 -1.7857142857142861e+05
39 17 -2.4725274725274736e+05
39 18 1.0989010989010960e+05
39 19 -2.4725274725274686e+05
39 38 -6.0439560439560551e+05
39 39 1.9780219780219777e+06
39 40 -6.0439560439560283e+05
39 59 -2.4725274725274724e+05
39 60 1.0989010989010950e+05
39 61 -2.4725274725274695e+05
39 498 -1.7857142857142858e+05
39 499 9.8225427791476250e-11
39 500 1.7857142857142846e+05
39 519 -1.2187229003757238e-10
39 520 8.7311491370201111e-11
39 521 -3.4560798667371273e-11
39 540 1.7857142857142852e+05
39 541 9.0949470177292824e-11
39 542 -1.7857142857142855e+05
40 18 -2.4725274725274692e+05
40 19 1.0989010989010891e+05
40 20 -2.4725274725274701e+05
40 39 -6.0439560439560283e+05
40 40 1.9780219780219765e+06
40 41 -6.0439560439560376e+05
40 60 -2.4725274725274689e+05
40 61 1.0989010989010884e+05
40 62 -2.4725274725274701e+05
40 499 -1.7857142857142855e+05
40 500 2.1827872842550278e-11
40 501 1.7857142857142855e+05
40 520 -2.9103830456733704e-11
40 521 -2.9103830456733704e-11
40 522 7.2759576141834259e-11
40 541 1.7857142857142852e+05
40 542 2.5465851649641991e-11
40 543 -1.7857142857142858e+05
41 19 -2.4725274725274701e+05
41 20 1.0989010989010912e+05
41 21 -2.4725274725274710e+05
41 40 -6.0439560439560376e+05
41 41 1.9780219780219772e+06
41 42 -6.0439560439560376e+05
41 61 -2.4725274725274707e+05
41 62 1.0989010989010902e+05
41 63 -2.4725274725274692e+05
41 500 -1.7857142857142852e+05
41 501 -6.0026650317013264e-11
41 502 1.7857142857142858e+05
41 521 8.0035533756017685e-11
41 522 -2.6193447411060333e-10
41 523 2.5829649530351162e-10
41 542 1.7857142857142858e+05
41 543 -7.8216544352471828e-11
41 544 -1.7857142857142852e+05
42 20 -2.4725274725274689e+05
42 21 5.4945054945054515e+04
42 41 -6.0439560439560376e+05
42 42 9.8901098901098873e+05
42 62 -2.4725274725274713e+05
42 63 5.4945054945054406e+04
42 501 -1.7857142857142846e+05
42 502 1.3736263736263705e+04
42 522 2.6557245291769505e-10
42 523 -3.4924596548080444e-10
42 543 1.7857142857142864e+05
42 544 -1.3736263736263800e+04
43 22 5.4945054945054871e+04
43 23 -6.4102564102564036e+04
43 43 9.8901098901098955e+05
43 44 1.2820512820512749e+05
43 64 5.4945054945055519e+04
43 65 -6.4102564102564182e+04
43 503 -3.7087912087912089e+05
43 504 1.7857142857142858e+05
43 524 5.0931703299283981e-11
43 525 -2.0008883439004421e-11
43 545 3.7087912087912089e+05
43 546 -1.7857142857142861e+05
44 22 -4.3040293040293036e+05
44 23 1.0989010989010974e+05
44 24 -2.4725274725274724e+05
44 43 -1.3369963369963383e+06
44 44 1.9780219780219793e+06
44 45 -6.0439560439560539e+05
44 64 -4.3040293040293071e+05
44 65 1.0989010989011073e+05
44 66 -2.4725274725274745e+05
44 503 -1.7857142857142858e+05
44 504 -3.6379788070917130e-12
44 505 1.7857142857142861e+05
44 524 -4.3655745685100555e-11
44 525 -2.9103830456733704e-11
44 526 1.0368239600211382e-10
44 545 1.7857142857142864e+05
44 546 -6.1845639720559120e-11
44 547 -1.7857142857142858e+05
45 23 -2.4725274725274718e+05
45 24 1.0989010989010919e+05
45 25 -2.4725274725274698e+05
45 44 -6.0439560439560539e+05
45 45 1.9780219780219779e+06
45 46 -6.0439560439560353e+05
45 65 -2.4725274725274750e+05
45 66 1.0989010989011018e+05
45 67 -2.4725274725274713e+05
45 504 -1.7857142857142858e+05
45 505 -5.4569682106375694e-11
45 506 1.7857142857142861e+05
45 525 9.4587448984384537e-11
45 526 -2.9103830456733704e-10
45 527 2.5102053768932819e-10
45 546 1.7857142857142867e+05
45 547 -1.3460521586239338e-10
45 548 -1.7857142857142852e+05
46 24 -2.4725274725274678e+05
46 25 1.0989010989010929e+05
46 26 -2.4725274725274727e+05
46 45 -6.0439560439560353e+05
46 46 1.9780219780219784e+06
46 47 -6.0439560439560574e+05
46 66 -2.4725274725274730e+05
46 67 1.0989010989011030e+05
46 68 -2.4725274725274739e+05
46 505 -1.7857142857142846e+05
46 506 -1.2005330063402653e-10
46 507 1.7857142857142861e+05
46 526 2.5647750589996576e-10
46 527 -5.8207660913467407e-10
46 528 2.7830537874251604e-10
46 547 1.7857142857142870e+05
46 548 -1.6734702512621880e-10
46 549 -1.7857142857142852e+05
47 25 -2.4725274725274704e+05
47 26 1.0989010989010989e+05
47 27 -2.4725274725274721e+05
47 46 -6.0439560439560574e+05
47 47 1.9780219780219793e+06
47 48 -6.0439560439560527e+05
47 67 -2.4725274725274762e+05
47 68 1.0989010989011092e+05
47 69 -2.4725274725274747e+05
47 506 -1.7857142857142846e+05
47 507 -8.1854523159563541e-11
47 508 1.7857142857142861e+05
47 527 2.9103830456733704e-10
47 528 -4.3655745685100555e-10
47 529 6.7302607931196690e-11
47 548 1.7857142857142873e+05
47 549 -1.2005330063402653e-10
47 550 -1.7857142857142858e+05
48 26 -2.4725274725274718e+05
48 27 1.0989010989010977e+05
48 28 -2.4725274725274721e+05
48 47 -6.0439560439560527e+05
48 48 1.9780219780219793e+06
48 49 -6.0439560439560527e+05
48 68 -2.4725274725274747e+05
48 69 1.0989010989011076e+05
48 70 -2.4725274725274747e+05
48 507 -1.7857142857142858e+05
48 508 -1.0913936421275139e-11
48 509 1.7857142857142861e+05
48 528 5.0931703299283981e-11
48 529 -8.7311491370201111e-11
48 530 6.7302607931196690e-11
48 549 1.7857142857142867e+05
48 550 -7.2759576141834259e-11
48 551 -1.7857142857142858e+05
49 27 -2.4725274725274718e+05
49 28 1.0989010989010977e+05
49 29 -2.4725274725274718e+05
49 48 -6.0439560439560527e+05
49 49 1.9780219780219793e+06
49 50 -6.0439560439560516e+05
49 69 -2.4725274725274747e+05
49 70 1.0989010989011073e+05
49 71 -2.4725274725274745e+05
49 508 -1.7857142857142858e+05
49 509 1.8189894035458565e-11
49 510 1.7857142857142855e+05
49 529 5.0931703299283981e-11
49 530 -2.9103830456733704e-11
49 531 3.0922819860279560e-11
49 550 1.7857142857142867e+05
49 551 -6.9121597334742546e-11
49 552 -1.7857142857142858e+05
50 28 -2.4725274725274715e+05
50 29 1.0989010989010948e+05
50 30 -2.4725274725274701e+05
50 49 -6.0439560439560516e+05
50 50 1.9780219780219786e+06
50 51 -6.0439560439560434e+05
50 70 -2.4725274725274745e+05
50 71 1.0989010989011041e+05
50 72 -2.4725274725274730e+05
50 509 -1.7857142857142855e+05
50 510 -1.8189894035458565e-11
50 511 1.7857142857142858e+05
50 530 6.5483618527650833e-11
50 531 0.0000000000000000e+00
50 532 4.1836756281554699e-11
50 551 1.7857142857142867e+05
50 552 -6.9121597334742546e-11
50 553 -1.7857142857142855e+05
51 29 -2.4725274725274701e+05
51 30 1.0989010989010904e+05
51 31 -2.4725274725274698e+05
51 50 -6.0439560439560434e+05
51 51 1.9780219780219784e+06
51 52 -6.0439560439560434e+05
51 71 -2.4725274725274730e+05
51 72 1.0989010989011003e+05
51 73 -2.4725274725274727e+05
51 510 -1.7857142857142855e+05
51 511 1.2732925824820995e-11
51 512 1.7857142857142852e+05
51 531 5.8207660913467407e-11
51 532 -2.9103830456733704e-11
51 533 -1.0913936421275139e-11
51 552 1.7857142857142864e+05
51 553 -4.1836756281554699e-11
51 554 -1.7857142857142858e+05
52 30 -2.4725274725274698e+05
52 31 1.0989010989010966e+05
52 32 -2.4725274725274724e+05
52 51 -6.0439560439560434e+05
52 52 1.9780219780219793e+06
52 53 -6.0439560439560621e+05
52 72 -2.4725274725274730e+05
52 73 1.0989010989011067e+05
52 74 -2.4725274725274753e+05
52 511 -1.7857142857142855e+05
52 512 -1.4551915228366852e-11
52 513 1.7857142857142855e+05
52 532 2.0008883439004421e-11
52 533 -5.8207660913467407e-11
52 534 2.0008883439004421e-11
52 553 1.7857142857142864e+05
52 554 -4.3655745685100555e-11
52 555 -1.7857142857142861e+05
53 31 -2.4725274725274724e+05
53 32 1.0989010989010973e+05
53 33 -2.4725274725274701e+05
53 52 -6.0439560439560621e+05
53 53 1.9780219780219796e+06
53 54 -6.0439560439560446e+05
53 73 -2.4725274725274756e+05
53 74 1.0989010989011073e+05
53 75 -2.4725274725274730e+05
53 512 -1.7857142857142858e+05
53 513 1.8189894035458565e-12
53 514 1.7857142857142858e+05
53 533 3.0922819860279560e-11
53 534 -8.7311491370201111e-11
53 535 1.2732925824820995e-11
53 554 1.7857142857142864e+05
53 555 -3.0922819860279560e-11
53 556 -1.7857142857142858e+05
54 32 -2.4725274725274701e+05
54 33 1.0989010989010971e+05
54 34 -2.4725274725274724e+05
54 53 -6.0439560439560446e+05
54 54 1.9780219780219793e+06
54 55 -6.0439560439560609e+05
54 74 -2.4725274725274730e+05
54 75 1.0989010989011072e+05
54 76 -2.4725274725274753e+05
54 513 -1.7857142857142858e+05
54 514 2.7284841053187847e-11
54 515 1.7857142857142852e+05
54 534 1.4551915228366852e-11
54 535 -5.8207660913467407e-11
54 536 3.8198777474462986e-11
54 555 1.7857142857142864e+05
54 556 -4.9112713895738125e-11
54 557 -1.7857142857142861e+05
55 33 -2.4725274725274724e+05
55 34 1.0989010989010973e+05
55 35 -2.4725274725274701e+05
55 54 -6.0439560439560609e+05
55 55 1.9780219780219793e+06
55 56 -6.0439560439560446e+05
55 75 -2.4725274725274753e+05
55 76 1.0989010989011072e+05
55 77 -2.4725274725274727e+05
55 514 -1.7857142857142852e+05
55 515 -5.4569682106375694e-12
55 516 1.7857142857142855e+05
55 535 3.8198777474462986e-11
55 536 -1.4551915228366852e-10
55 537 1.8189894035458565e-12
55 556 1.7857142857142864e+05
55 557 -3.8198777474462986e-11
55 558 -1.7857142857142858e+05
56 34 -2.4725274725274701e+05
56 35 1.0989010989010893e+05
56 36 -2.4725274725274698e+05
56 55 -6.0439560439560446e+05
56 56 1.9780219780219784e+06
56 57 -6.0439560439560411e+05
56 76 -2.4725274725274730e+05
